brand,title,content,content_unit,cat_name,cat_id,item_id,mrp,cp
Olay,Total Effects7- In-1 Day Cream Touch Of Foundation S P F15,50,gm,Tinted Moisturizer,1184,281340,787,799
Olay,Moisturizing Lotion,75,ml,Lotions & Creams,1093,281337,216.5,220
Olay,Total Effects7- In-1 Anti- Ageing Cream- Gentle Spf15,50,gm,Anti Ageing,1037,1318596,779.5,799
Olay,Total Effects7- In-1 Anti- Ageing Serum,50,ml,Anti Ageing,1037,1318597,756,775
Olay,Natural White Instant Glow,40,gm,Skin Lightening,1034,1318592,170.5,175
Olay,Natural White Light Cream,20,gm,Skin Lightening,1034,1318593,86.5,89
Olay,Total Effects7- In-1 Anti- Aging Night Cream,50,gm,Night Cream,1026,281342,787,799
Olay,Total Effects Day Cream7 In1 Normal Spf15,50,gm,Day Cream,1025,1427527,782,799
Olay,Total Effects7 In One Day Cream- Gentle,50,gm,Day Cream,1025,1318595,779.5,799
Olay,Total Effects7-in-1 Anti- Aging Day Cream Gentle S P F15,50,gm,Day Cream,1025,281341,787,799
Olay,Moisturising Cream Normal,50,gm,Moisturizer,1023,281336,216.5,220
Olay,Moisturising Lotion,75,ml,Moisturizer,1023,1318590,214.5,220
Olay,Moisturizing Cream,50,gm,Moisturizer,1023,1318591,214.5,220
Biotique,Bio Berberry Hydrating Cleanser,120,ml,Cleanser / Face Wash,1022,281266,167,170
Biotique,Honey Gel Hydrating Foaming Face Cleanser,120,ml,Cleanser / Face Wash,1022,281274,117,119
Olay,Gentle Foaming Facewash,50,gm,Cleanser / Face Wash,1022,1318589,67,69
Olay,Total Effects Foaming Cleanser,100,gm,Cleanser / Face Wash,1022,281343,256,260
Biotique,Bio Papaya Smoothing & Revitalizing Scrub,75,gm,Scrubs & Exfoliators,1024,281270,196,199
Biotique,Bio Myristica Spot Correcting Anti- Acne Face Pack,20,gm,Masks & Peels,1028,356042,196,199
Biotique,Bio Myristica Spot Correcting Anti- Acne Face Pack,25,gm,Masks & Peels,1028,281269,196,199
Biotique,Bio Sea Weed Revitalizing Anti Fatigue Eye Gel,25,gm,Dark Circles / Wrinkles,1051,281272,196,199
Biotique,Bio Sea Weed Revitalizing Anti Fatigue Eye Gel,15,gm,Dark Circles / Wrinkles,1051,356045,196,199
Biotique,Bio Almond Soothing & Nourishing Eye Cream,15,gm,Dark Circles / Wrinkles,1051,281265,196,199
Biotique,Bio Dandelion Ageless Lightening Serum,35,ml,Anti Ageing,1037,281267,156.5,159
Biotique,Bio Musk Root Fresh Hair Growth Nourishing Treatment Pack,230,gm,Hair Treatment,1062,281268,226.5,230
Biotique,Himalayan Plum Body Cleanser Soaps,150,gm,Soaps,1082,281273,88.5,90
Biotique,Almond Oil Nourishing Body Soap,150,gm,Soaps,1082,281264,88.5,90
Biotique,Bio Honey Water Clearifing Tonner,120,ml,Toner,1196,356040,172,175
Lotus Herbals,Youthrx Anti Ageing Tranforming Creme S P F25 Pa+++ Preservative Free,10,gm,Face Cream,1272,317661,118,120
Lotus Herbals,Y O U T H Rx Youth Activating Serum+ Creme,30,ml,Face Cream,1272,317586,684.5,695
Lotus Herbals,Youth Rx Active Anti Ageing Exfoliator,100,gm,Anti-Ageing Cream,1216,315779,290.5,295
Lotus Herbals,White Glow Skin Whitening & Brightening Massage Creme,50,gm,Lotions & Creams,1093,315776,339.5,345
Lotus Herbals,Matte Look Daily Sunblock Pa+++uva/spf40 Uvb,100,gm,Sun Protection,1047,315766,349.5,355
Lotus Herbals,White Glow Fairness Range Kit,1,Pc,Facial Kits,1031,315765,192,195
Lotus Herbals,Radiant Diamond Cellular Radiance Facial Kit,1,Pc,Facial Kits,1031,315764,310,315
Lotus Herbals,Radiant Pearl Cellular Lightening Facial Kit,1,Pc,Facial Kits,1031,315761,221.5,225
Lotus Herbals,Natural Glow Skin Radiance Facial Kit,1,Pc,Facial Kits,1031,315763,182,185
Lotus Herbals,Radiant Gold Cellular Glow Facial Kit,1,Pc,Facial Kits,1031,315762,261,265
Lotus Herbals,Radiant Platinum Cellular Anti- Ageing Facial Kit,1,Pc,Anti Ageing,1037,315760,320,325
Lotus Herbals,Youth Gineplex Compound Anti- Ageing Nourishing Night Cream,50,gm,Night Cream,1026,318306,517,525
Lotus Herbals,Uv Screen Matte Gel Pa+++ Uva Spf50 Uvb,100,gm,Sunscreen,1035,315768,389,395
Loreal Paris,Youth Code Youth Footing Cream Night,50,ml,Night Cream,1026,315861,1157,1175
Loreal Paris,Revitalift Anti- Wrinkle And Firming Night Cream,50,ml,Night Cream,1026,315864,822,835
Loreal Paris,Age30+ Skin Perfect Cream S P F21 P A+++,50,gm,Day Cream,1025,315854,418.5,425
Loreal Paris,White Perfect Day Cream S P F17++,50,ml,Day Cream,1025,315849,650,660
Loreal Paris,White Perfect Laser Daycream S P F19 P A+++,50,ml,Moisturizer,1023,315860,1083.5,1100
Loreal Paris,Age20+ Skin Perfect Facial Foam,50,gm,Cleanser / Face Wash,1022,315853,103,105
Loreal Paris,Age30+ Skin Perfect Facial Foam,50,gm,Cleanser / Face Wash,1022,315852,132.5,135
Loreal Paris,Extraordinary Boosting Oil,30,gm,Skin Lightening,1034,315850,1576,1600
Loreal Paris,Oil Nourish Shampoo,640,ml,Hair Care,1055,1318353,395,405
Loreal Paris,Fall Repair3 X Anti- Hair Fall Shampoo,360,ml,Shampoo,1056,1318369,263,269.7
Loreal Paris,Fall Repair3 X Anti- Hair Fall Shampoo,175,ml,Shampoo,1056,1318368,131.5,135
Loreal Paris,Hydra Fresh Supreme Emulsion,50,ml,Lotions & Creams,1093,315865,59,60
Loreal Paris,Total Repair5 Conditioner,175,ml,Conditioners,1208,315869,167,170
Loreal Paris,Nutri- Gloss Conditioner,175,ml,Conditioners,1208,315858,152.5,155
Loreal Paris,Oil Nourish Conditioner,175,ml,Conditioner,1058,1318350,151,155
Loreal Paris,Go360 Sensitive Skin Cleanser,175,ml,Makeup - Remover,1230,315851,393,399
Loreal Paris,Youth Code Youth Footing Cream Day,50,ml,Day-Cream,1201,315862,1255.5,1275
Loreal Paris,Revitalift Laserx3 Night Cream Mask,50,ml,Night-Cream,1202,315863,1329.5,1350
Loreal Paris,Smooth Intense Shampoo,175,ml,Shampoos,1207,315866,142.5,145
Loreal Paris,Total Repair5 Shampoo,360,ml,Shampoos,1207,297577,270.5,275
Maybelline,Clean Express Total Clean Makeup Remover,70,ml,Make up Remover,1186,356075,295.5,300
Maybelline,Make Up Remover Eye &lips,70,ml,Makeup - Remover,1230,281313,295.5,300
Maybelline,New York The Nudes Eyeshadow Palette01 Coppe Brown,1,Pc,Eye Shadow,983,356079,487.5,495
Maybelline,New York The Nudes Eyeshadow Palette02 Wine Pink,1,Pc,Eye Shadow,983,356080,487.5,495
Maybelline,New York The Nudes Eyeshadow Palette03 Gray Pink,1,Pc,Eye Shadow,983,356082,487.5,495
Maybelline,The Colossal Liner Black,1.2,gm,Eyeliner ,981,356076,487.5,495
Maybelline,Eye Studio Lasting Drama Gel Eyeliner- Black,1,Pc,Eyeliner ,981,356077,491.5,499
VLCC,Pista Massage Cream( Normalto Dry Skin),50,ml,Dullness,1041,356477,226.5,230
VLCC,Papaya Fruit Facial Kit,250,gm,Facial Kits,1031,356473,246,250
VLCC,Pedicure & Manicure Kit,1,kit,Gift Sets,1174,356475,472.5,480
Ponds,Magic Talcum Powder,100,gm,Talcum Powder,1099,1318792,63,65
Ponds,Magic Talcum Powder,400,gm,Talcum Powder,1099,1318793,170.5,175
Ponds,Daily Cream- White Beauty,25,gm,Skin Lightening,1034,1318786,70,72
Ponds,Fairness Cream- White Beauty,18,gm,Skin Lightening,1034,1318790,151,155
Ponds,White Beauty B B+ Cream,9,gm,BB & CC Creams,1029,1318803,73,75
Ponds,Moisturizing Cold Cream,55,ml,Cold Protection,1043,1318798,80,82
Ponds,Pure White Facial Foam,50,gm,Cleanser / Face Wash,1022,1318802,96.5,99
Ponds,Pure White Facial Foam,100,gm,Cleanser / Face Wash,1022,1318801,170.5,175
Ponds,Men Oil Control Facewash,100,gm,Cleanser / Face Wash,1022,1318796,156,160
Ponds,Men Energy Charge Face Wash,50,gm,Cleanser / Face Wash,1022,1318795,87.5,90
Ponds,Men Energy Charge Face Wash,100,gm,Cleanser / Face Wash,1022,1318794,146,150
VLCC,Rose Water Toner,100,ml,Toner & Astringents,1027,356478,128,130
Ponds,Cream- Silk,100,gm,Moisturizer,1023,1318783,136.5,140
Neutrogena,Oil- Free Moisture Combination Skin,118,ml,Moisturizer,1023,315796,294.5,299
Neutrogena,Oil Free Moisturiser S P F15,115,ml,Moisturizer,1023,315786,343.5,349
Ponds,Age Miracle Cell Regen Day Cream Spf15 Pa++,10,gm,Day Cream,1025,1318779,107,110
Neutrogena,Extra Gentle Cleanser,200,ml,Cleanser / Face Wash,1022,315790,442,449
Neutrogena,Oil- Free Acne Wash,175,ml,Cleanser / Face Wash,1022,315794,491.5,499
Neutrogena,Liquid Pure Mild Facial Cleanser,200,ml,Cleanser / Face Wash,1022,315792,442,449
Neutrogena,Deep Clean Black Head Eleminating Daily Scrub,100,ml,Scrubs & Exfoliants,1080,315797,236,240
Neutrogena,Deep Clean Black Head Eleminating Daily Scrub,40,ml,Scrubs & Exfoliants,1080,315798,127,129
Neutrogena,Deep Clean Blackhead Eliminating Cooling Toner,200,ml,Toner & Astringents,1027,315793,334.5,340
Neutrogena,Fine Fairness Serum,30,ml,Skin Lightening,1034,315787,688.5,699
Neutrogena,Rainbath Refreshing Shower And Bath Gel,250,ml,Shower Gels,1079,459577,343.5,349
Neutrogena,Oil- Free Eye Makeup Remover5.5floz,162,ml,Makeup - Remover,1230,315795,343.5,349
Nivea,Whitening Deo Spray- Fruity Touch,150,ml,Deodorants / Roll-Ons,1168,281333,787,799
Nivea,Lemon & Oil Shower Gel,250,ml,Shower Gels,1079,281328,182,185
Nivea,Men Vitality Fresh Shower Gel,250,ml,Shower Gels,1079,448697,162,165
Nivea,Body Smooth Milk S P F15,200,ml,Lotions & Creams,1093,356087,211.5,215
Nivea,Body Lotion Whitening Cell Repair & U V Protect Vit C,400,ml,Lotions & Creams,1093,281322,341.5,347
Nivea,Express Hydration Body Lotion,400,ml,Lotions & Creams,1093,281326,261,265
Nivea,Whitening Deodorant Spray- Floral Touch,150,ml,Deodorants,1095,281334,182,185
Nivea,Pearl & Beauty Deodorant,150,ml,Deodorants,1095,281329,187,190
Nivea,Smooth Sensation Moisturising Souffle,100,ml,Moisturizer,1023,356089,142.5,145
Nivea,Smooth Sensation Moisturising Souffle,200,ml,Moisturizer,1023,281331,226.5,230
Garnier,Gentle Smothing Face Wash,100,ml,Cleanser / Face Wash,1022,356068,83.5,85
Garnier,Skin Naturals White Complete Multi Action Fairness Cream S P F17,40,gm,Skin Lightening,1034,356069,182,185
Garnier,Wrinkle Lift Anti- Ageing Cream,18,gm,Anti Ageing,1037,1317951,146,150
Garnier,Fructis Oil- In- Cream,100,gm,Hair Oil & Serum,1059,281283,59,60
Garnier,Fructis Oil- In- Cream,200,gm,Hair Oil & Serum,1059,281284,98.5,100
Garnier,Fructis Long & Strong Shampoo,640,ml,Anti Hairfall,1241,1099360,294.5,299
Garnier,Skin Naturals B B Cream S P F24/ P A+++,30,gm,Tinted Moisturizer,1184,281285,166,169
Shahnaz Husain,Diamond Exfoliating Scrub,40,gm,Scrubs & Exfoliators,1024,281353,842,855
Dove,Go Fresh Nourishment Body Lotion,250,ml,Moisturizer,1023,1317812,268,275
Dove,Go Fresh Nourishment Body Lotion,400,ml,Moisturizer,1023,1317813,366,375
Dove,Hair Fall Rescue Conditioner,80,ml,Conditioner,1058,1317814,81,83
Dove,Hair Therapy Nourishing Oil Care Shampoo,340,ml,Shampoo,1056,1029172,251,255
Dove,Daily Shine Shampoo,180,ml,Shampoos,1207,356048,162.5,165
Dove,Hair Fall Rescue Shampoo,180,ml,Shampoos,1207,281279,162.5,165
Dove,Cream Beauty Bathing Bar,75,gm,Bathing Soaps,1233,447546,45,46
Head & Shoulder,Anti- Dandruff Shampoo- Smooth & Silky,675,ml,Shampoos,1207,1318129,456.5,468
Pantene,Pro-v Total Damage Care Shampoo,180,ml,Shampoo,1056,1029192,152,155
Pantene,Shampoo- Silky Smooth Care,180,ml,Shampoo,1056,1318673,151,155
Pantene,Conditioner- Silky Smooth Care,175,ml,Shampoo,1056,1318658,135.5,139
Pantene,Conditioner- Nature Fusion,75,ml,Shampoo,1056,1318657,67,69
Pantene,Shampoo- Total Damage Care,675,ml,Shampoo,1056,1427587,410,419
Dove,Dandruff Care Shampoo,340,ml,Shampoos,1207,281276,285.5,290
Dove,Daily Shine Shampoo,650,ml,Shampoos,1207,1317809,400,410
Pantene,Conditioner- Hair Fall Control,75,ml,Conditioner,1058,1318656,67,69
Pantene,Conditioner- Hair Fall Control,175,ml,Conditioner,1058,1318654,135.5,139
Sunsilk,Perfect Straightwith Straight Lock Shampoo,180,ml,Shampoo,1056,1318914,126.5,130
Sunsilk,Stunning Black Shine Shampoo,180,ml,Shampoo,1056,1318919,128.5,132
Sunsilk,Stunning Black Shine Shampoo,340,ml,Shampoo,1056,1029169,216.5,220
Sunsilk,Stunning Black Shine Shampoo,650,ml,Shampoo,1056,1318921,351,360
Park Avenue,Ace Splash After Shave Lotion,50,ml,Aftershaves,1171,1318699,112,115
Park Avenue,Voyage Deodorant Spray-( For Men),150,ml,Deodorants / Roll-Ons,1168,1318714,228,234
Park Avenue,Tranquil Deodorant Spray-( For Men),150,ml,Deodorants / Roll-Ons,1168,1318713,180.5,185
Park Avenue,Deo- Believe,150,ml,Deodorants / Roll-Ons,1168,1318704,190,195
Park Avenue,Alter Ego Deodorant,150,ml,Deodorants / Roll-Ons,1168,1318701,228,234
Park Avenue,Alpha Deo,150,ml,Deodorants / Roll-Ons,1168,1318700,180.5,185
Park Avenue,Storm Deodorant Spray-( For Men),150,ml,Deodorants / Roll-Ons,1168,1318712,185,190
Park Avenue,Cool Blue Deodorant Spray,150,ml,Deodorants / Roll-Ons,1168,1318702,190,195
Vaseline,Total Moisture- Nourishing Lotion,300,ml,Moisturizer,1023,1099761,181.5,185
Gillete,Fusion Power Razor,1,Pc,Razors,1086,1317961,389,399
Gillete,Mac3 Turbo Sensitive Razor,1,Pc,Razors,1086,1317962,195,200
Vaseline,Intesnive Care Advanced Repair Body Lotion,100,ml,Lotions & Creams,1093,588274,103,105
Gillete,Cool Wave After Shave Lotion,50,ml,Aftershaves,1171,1317955,261.5,268
Gillete,Cool Wave After Shave Lotion,100,ml,Aftershaves,1171,1317954,457.5,469
Ambipur,Aroma Therapy- Lavender,300,ml,Air Freshener,1107,1317478,137,140
Ambipur,Air Effects- Sweet Citrusand Zest,275,ml,Air Freshener,1107,1317476,259,265
Ambipur,Air Effects- Spring & Renewal,275,ml,Air Freshener,1107,1317475,259,265
Ambipur,Air Effects- Lavender Vanilla & Comfort,275,ml,Air Freshener,1107,1317474,259,265
Ambipur,Air Effects- Blossoms & Breeze,275,ml,Air Freshener,1107,1317472,259,265
Godrej,Expert Rich Creme Hair Colour Natural Black,40,gm,Hair Color,1064,1099760,29,30
Himani,Navratan Cool Talc Mint Fresh,400,gm,Talcum Powder,1099,1077190,203,215
Johnson & Johnson,Baby Soap,150,gm,Bath & Grooming,1218,1318193,74,75
Johnson & Johnson,Baby Soap,100,gm,Bath & Grooming,1218,1318192,54,55
Johnson & Johnson,Baby Shampoo,200,ml,Shampoo,1056,1318186,163,165
Johnson & Johnson,Baby Shampoo,60,ml,Shampoo,1056,1318188,54,55
Johnson & Johnson,Baby Shampoo,100,ml,Shampoo,1056,1318185,83.5,85
Margo,Original Neem Soap5 X,100,gm,Body Care,1092,1427537,118,120
Vivel,Love & Nourish Almond Oiland Shea Butter Soap,75,gm,Soaps,1082,448335,29.5,30
Fiama Di Wiliis,Men Gel Pure Rio Splash Bathing Bar,125,gm,Bathing Soaps,1233,1077174,59,60
Cinthol,Strong Deo Talc,300,gm,Talcum Powder,1099,1077188,97,99
Veet,Hair Removal Cream- Normal Skin,25,gm,Depilatory Creams,1087,1319046,53.5,55
Palmolive,Thermal Spa Skin Renewal Showergel,250,ml,Shower Gels,1079,1318627,141.5,145
Old Spice,Deodorant Body Spray- White Water,150,ml,Deodorants / Roll-Ons,1168,1318605,175.5,180
Old Spice,Deodorant Body Spray- Original,150,ml,Deodorants / Roll-Ons,1168,1318604,175.5,180
Old Spice,Deodorant Body Spray- Musk,150,ml,Deodorants / Roll-Ons,1168,1318603,175.5,180
Old Spice,Deodorant Body Spray- Fresh Lime,150,ml,Deodorants / Roll-Ons,1168,1318602,175.5,180
Old Spice,After Shave Lotion- Musk,100,ml,Aftershaves,1171,1318600,184,189
Old Spice,After Shave Lotion- Fresh Lime,100,ml,Aftershaves,1171,1318598,174.5,179
Old Spice,Original After Shave Lotion,100,ml,Aftershaves,1171,1318608,174.5,179
Old Spice,After Shave Lotion- Fresh Lime,150,ml,Aftershaves,1171,1318599,219.5,225
Himalaya,Protein Shampoo- Gentle Daily Care,400,ml,Shampoo,1056,1427585,215,220
Axe,After Shave Lotion- Denim,100,ml,Aftershaves,1171,1317506,195,200
Colgate,Plax Mouthwash- Peppermint,250,ml,Mouth Wash,1115,1317679,112.5,115
Parachute,Advansed Coconut Hair Oil,300,ml,Hair Oil & Serum,1059,1318691,131.5,135
Parachute,Hair Oil- Cocount,175,ml,Hair Oil & Serum,1059,1099767,58.5,60
Parachute,Hair Oil- Cocount,500,ml,Hair Oil & Serum,1059,1318697,168.5,173
Parachute,Advansed After Shower Anti Dandruff Cream,100,gm,Hair Care,1055,448699,81.5,83
Lux,Soft Touch Bathing Soap4x,125,gm,Bathing Soaps,1233,1077177,133.5,136
Yardley,English Lavender Moisturising Body Lotion,400,ml,Lotions & Creams,1093,1427578,292.5,299
Fogg,Body Spray- Delicious Fragrance( For Women),120,ml,Deodorants / Roll-Ons,1168,1317896,190,195
Fogg,Body Spray- Majestic Fragrance,120,ml,Deodorants / Roll-Ons,1168,1317897,244,250
Fogg,Body Spray- Marco Fragrance,120,ml,Deodorants / Roll-Ons,1168,1317898,219.5,225
Fogg,Body Spray- Napoleon Fragrance,120,ml,Deodorants / Roll-Ons,1168,1317899,219.5,225
Fogg,Body Spray- Paradise Fragrance( For Women),120,ml,Deodorants / Roll-Ons,1168,1317900,190,195
Fogg,Essence Deo Spray For Women,120,ml,Deodorants / Roll-Ons,1168,1317902,219.5,225
Fogg,Body Spray- Royal Fragrance,120,ml,Deodorants / Roll-Ons,1168,1317901,190,195
Livon,Silky Potion- Detangling Hair Fluid,20,ml,Hair Treatment,1062,1318333,58.5,60
Livon,Silky Potion- Detangling Hair Fluid,50,ml,Hair Treatment,1062,1318334,112,115
Livon,Silky Potion- Detangling Hair Fluid,100,ml,Hair Treatment,1062,1318332,209.5,215
Livon,Hair Gain Tonic,150,ml,Hair Growth,1246,1318331,668.5,685
Hair & Care,Non Sticky Hair Oil,200,ml,Hair Oil & Serum,1059,1059873,93.5,95
TRESemme,Ionic Strength Conditioner,190,ml,Conditioner,1058,356465,200.5,204
TRESemme,Hair Spa Rejuvenation Conditioner,200,ml,Conditioner,1058,356464,195,198
Clean & Clear,Oil Free Moisturizer,100,ml,Moisturizer,1023,317553,78.5,80
Vega,Eye Shadow Ev-02,1,Pc,Eye Shadow,983,315807,68.5,70
Vega,Lip Filler Brush- Lip Liner D M B-03,1,Pc,Lip Liner,991,315806,118,120
Vega,Round Brush E23- Rb,1,pc,Combs & Brushes,1071,315845,236,240
Vega,Basic Collection Round Brush R3- Rb,1,pc,Combs & Brushes,1071,315878,97.5,99
Vega,Cushioned Brushwith Clip E20- Cb,1,pc,Combs & Brushes,1071,315841,275.5,280
Vega,Cushioned Brushwith Cleaner E18- Cb,1,pc,Combs & Brushes,1071,315843,236,240
Vega,Cushioned Brush E14- Cb,1,pc,Combs & Brushes,1071,315842,216.5,220
Vega,Premium Collection Hair Brush- Round & Curl H3- Rb1,1,pc,Combs & Brushes,1071,315846,270.5,275
Vega,Premium Collection Round Hair Brush E11- Rb,1,pc,Combs & Brushes,1071,315847,196,199
Vega,Flat Brush E17- Fb,1,pc,Combs & Brushes,1071,315835,270.5,275
Vega,Flat Brush R10- Fb,1,pc,Combs & Brushes,1071,315834,162.5,165
Vega,Round Brush E22- Rb,1,pc,Combs & Brushes,1071,315833,270.5,275
Vega,Premium Wooden Paddle Hair Brush E1- Pb,1,pc,Combs & Brushes,1071,315838,334.5,340
Vega,Hand Made Hair Brush E16- Pb,1,pc,Combs & Brushes,1071,315837,285.5,290
Vega,Cushioned Brush H6- Cb,1,pc,Combs & Brushes,1071,315840,285.5,290
Vega,Paddle Brush E24- Pb,1,pc,Combs & Brushes,1071,315839,344.5,350
Vega,Flat Brush E24- Fb,1,pc,Combs & Brushes,1071,315836,294.5,299
Vega,Cushion Hair Brush R1- Cb,1,pc,Combs & Brushes,1071,315829,182,185
Vega,Round Brush E24- Rb,1,pc,Combs & Brushes,1071,315832,294.5,299
Vega,Round Brush E21- Rb,1,pc,Combs & Brushes,1071,315831,236,240
Vega,Round Brush R13- Rb,1,pc,Combs & Brushes,1071,315830,196,199
Vega,Flat Brush E22- Fb,1,pc,Combs & Brushes,1071,315822,270.5,275
Vega,Flat Brush E10- Fb,1,pc,Combs & Brushes,1071,315823,187,190
Vega,Basic Cushioned Hair Brush With Steel Pin R2- Cb,1,pc,Combs & Brushes,1071,315828,147.5,150
Vega,Round Brush R14- Rb,1,pc,Combs & Brushes,1071,315826,177,180
Vega,Paddle Brush E11- Pb,1,pc,Combs & Brushes,1071,315825,216.5,220
Vega,Flat Brush With Clip E20- Fb,1,pc,Combs & Brushes,1071,315824,236,240
Vega,Foot Scrubber4in1 Pd-02,1,Pc,Brush Sets,1014,315814,157.5,160
Vega,Pedicure File Pd-03 N,1,Pc,Brush Sets,1014,315813,118,120
Vega,Mini Brush R1- Mb,1,Pc,Brush Sets,1014,315820,123,125
Vega,Flat Brush E5- Fb N,1,Pc,Brush Sets,1014,315821,196,199
Vega,Face Pack Brush H V-27,1,Pc,Brush Sets,1014,315802,97.5,99
Vega,Make-up Brushes R V-05,5,Set,Brush Sets,1014,315801,246,250
Vega,Make-up Brushes M B S-06,6,Set,Brush Sets,1014,315803,320,325
Clinic Plus,Vita Oil Almond Gold,75,ml,Hair Oil & Serum,1059,1099184,39,40
Vega,Nail File- Small N F5- Bl,1,Pc,Nail Care,1002,315811,54,55
Vega,Blush Brush Ev-19,1,Pc,Blush Brush,1011,315808,137.5,140
Vega,Foundation Sponge- Oval N B R O,1,Pc,Sponges & Applicators,1015,315809,68.5,70
Vega,Pedicure File- Dual Pd-03,1,Pc,Pedicure & Manicure Kit,1100,315815,93.5,95
Vega,Curve Emery Foot File Pd-22,1,Pc,Pedicure & Manicure Kit,1100,315817,137.5,140
Vega,Crystal Emery File Pd-23,1,Pc,Pedicure & Manicure Kit,1100,315819,123,125
Vega,Black Emery Footfile Pd-18,1,Pc,Pedicure & Manicure Kit,1100,315818,97.5,99
Vega,Hair Roller Hr-01,1,Pc,Rollers,1074,315812,162.5,165
Vega,Black Head Remover- Round B H R-02,1,Pc,Blackheads,1214,315805,59,60
Vega,Powder Puff Pure Cotton P P-75,1,Pc,Talcum Powder,1099,315800,78.5,80
Aroma Magic,Almond Moisturising Lotion,220,ml,Lotions & Creams,1093,356021,285.5,290
Aroma Magic,Almond Nourishing Cream,50,gm,Lotions & Creams,1093,356022,344.5,350
Aroma Magic,Vitamin- E Nourishing Cream,50,gm,Lotions & Creams,1093,356032,344.5,350
Aroma Magic,Grape Fruit Face Wash,100,ml,Cleanser / Face Wash,1022,356024,123,125
Aroma Magic,Mineral Glow Scrub,100,ml,Scrubs & Exfoliators,1024,356027,157.5,160
Aroma Magic,Glossy Pack Anti Pigmentation Glossy Pack,100,gm,Pigmentation,1040,356023,389,395
Nike,Women Trendy Women Deo Spray,200,ml,Deodorants,1095,281321,270.5,275
Nike,Upor Down For Men Deodorant Spray,200,ml,Deodorants,1095,281318,270.5,275
Nike,Fission Women Deo Spray,200,ml,Deodorants,1095,281314,270.5,275
Nike,Original Men Deodorant Spray,200,ml,Deodorants,1095,281316,270.5,275
Nike,Pink Woman Deodorant Spray,200,ml,Deodorants / Roll-Ons,1168,281317,270.5,275
Nike,Green Man Deodorant Spray,200,ml,Deodorants / Roll-Ons,1168,281315,270.5,275
